Molecular Weight,C,Compositions,GalNAcS,GalP,GalS,NeuGc,Hex,Pen,Fuc,Neu,HexNAc,NeuAcAc,ManP,Kdn,HexN,HexA,GlcNAcS,Xxx,GlcAS,GalNAcS2,Rha,Xyl,NeuAc,Water,Adduct/Replacement,Adduct Amount,Peptide Sequence,Peptide Modification,Peptide Missed Cleavage Number,Number of Glycan Attachment to Peptide,Start AA,End AA
2914.0616511887,0,[0;0;0;0;8;0;4;0;5;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,8,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
2297.8401864487,0,[0;0;0;0;6;0;2;0;5;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,6,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
1550.5604785037,0,[0;0;0;0;3;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;1;1],0,0,0,0,3,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,NH3/H,0,,,0,0,0,0
545.1955842887,0,[0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
3537.2538814237,0,[0;0;0;0;7;0;0;0;5;0;0;0;0;0;0;1;0;0;0;0;4;1],0,0,0,0,7,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,4,1,NH3/H,0,,,0,0,0,0
3537.2538814237,0,[0;0;0;0;7;0;0;0;5;0;0;0;0;0;0;1;0;0;0;0;4;1],0,0,0,0,7,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,4,1,NH3/H,0,,,0,0,0,0
822.3117363637,0,[0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1],0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,NH3/H,0,,,0,0,0,0
3027.0841775537,0,[0;0;0;0;6;0;1;0;4;0;0;0;0;0;0;1;0;0;0;0;3;1],0,0,0,0,6,0,1,0,4,0,0,0,0,0,0,1,0,0,0,0,3,1,NH3/H,0,,,0,0,0,0
3027.0841775537,0,[0;0;0;0;6;0;1;0;4;0;0;0;0;0;0;1;0;0;0;0;3;1],0,0,0,0,6,0,1,0,4,0,0,0,0,0,0,1,0,0,0,0,3,1,NH3/H,0,,,0,0,0,0
3027.0841775537,0,[0;0;0;0;6;0;1;0;4;0;0;0;0;0;0;1;0;0;0;0;3;1],0,0,0,0,6,0,1,0,4,0,0,0,0,0,0,1,0,0,0,0,3,1,NH3/H,0,,,0,0,0,0
3027.0841775537,0,[0;0;0;0;6;0;1;0;4;0;0;0;0;0;0;1;0;0;0;0;3;1],0,0,0,0,6,0,1,0,4,0,0,0,0,0,0,1,0,0,0,0,3,1,NH3/H,0,,,0,0,0,0
3027.0841775537,0,[0;0;0;0;6;0;1;0;4;0;0;0;0;0;0;1;0;0;0;0;3;1],0,0,0,0,6,0,1,0,4,0,0,0,0,0,0,1,0,0,0,0,3,1,NH3/H,0,,,0,0,0,0
1712.6133020037,0,[0;0;0;0;4;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;1;1],0,0,0,0,4,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,NH3/H,0,,,0,0,0,0
3027.0841775537,0,[0;0;0;0;6;0;1;0;4;0;0;0;0;0;0;1;0;0;0;0;3;1],0,0,0,0,6,0,1,0,4,0,0,0,0,0,0,1,0,0,0,0,3,1,NH3/H,0,,,0,0,0,0
2222.7830058737,0,[0;0;0;0;5;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;2;1],0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,1,NH3/H,0,,,0,0,0,0
600.2013979537,0,[0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;1],0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
504.1690351837,0,[0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
953.3699795687,0,[0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;1],0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
3027.0841775537,0,[0;0;0;0;6;0;1;0;4;0;0;0;0;0;0;1;0;0;0;0;3;1],0,0,0,0,6,0,1,0,4,0,0,0,0,0,0,1,0,0,0,0,3,1,NH3/H,0,,,0,0,0,0
1218.4385127637,0,[0;0;0;0;4;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
1566.5553931337,0,[0;0;0;0;4;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;1;1],0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,NH3/H,0,,,0,0,0,0
1729.6286177387,0,[0;0;0;0;5;0;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,5,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
1364.4964216337,0,[0;0;0;0;4;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,4,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
1712.6133020037,0,[0;0;0;0;4;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;1;1],0,0,0,0,4,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,NH3/H,0,,,0,0,0,0
1558.5390743937,0,[0;0;0;0;7;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
1712.6133020037,0,[0;0;0;0;4;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;1;1],0,0,0,0,4,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,NH3/H,0,,,0,0,0,0
1566.5553931337,0,[0;0;0;0;4;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;1;1],0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,NH3/H,0,,,0,0,0,0
1396.4862508937,0,[0;0;0;0;6;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
1144.4017332937,0,[0;0;0;0;3;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1],0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,NH3/H,0,,,0,0,0,0
1722.6452708137,0,[0;0;0;0;3;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
2071.7825522887,0,[0;0;0;0;3;0;1;0;7;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,3,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
1056.3856892637,0,[0;0;0;0;3;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
1519.5658982087,0,[0;0;0;0;3;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
2783.9986569487,0,[0;0;0;0;9;0;2;0;5;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,9,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
1681.6187217087,0,[0;0;0;0;4;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
2749.9680254787,0,[0;0;0;0;7;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;2;1],0,0,0,0,7,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,1,NH3/H,0,,,0,0,0,0
1566.5553931337,0,[0;0;0;0;4;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;1;1],0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,NH3/H,0,,,0,0,0,0
1728.6082166337,0,[0;0;0;0;5;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;1;1],0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,NH3/H,0,,,0,0,0,0
1364.4964216337,0,[0;0;0;0;4;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,4,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
1695.5979862687,0,[0;0;0;0;3;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;2;1],0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,1,NH3/H,0,,,0,0,0,0
254.1001676537,0,[0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
2370.8565648137,0,[0;0;0;0;5;0;1;0;3;0;0;0;0;0;0;1;0;0;0;0;2;1],0,0,0,0,5,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,2,1,NH3/H,0,,,0,0,0,0
1261.4807119387,0,[0;0;0;0;3;0;1;0;2;0;0;0;0;0;0;1;0;0;0;0;0;1],0,0,0,0,3,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
896.3485158337,0,[0;0;0;0;2;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1],0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
1772.6708169137,0,[0;0;0;0;4;0;2;0;3;0;0;0;0;0;0;1;0;0;0;0;0;1],0,0,0,0,4,0,2,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
513.2057550287,0,[0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
674.2381774237,0,[0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1],0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,NH3/H,0,,,0,0,0,0
674.2381774237,0,[0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1],0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,NH3/H,0,,,0,0,0,0
633.2116283187,0,[0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1],0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NH3/H,0,,,0,0,0,0
513.2057550287,0,[0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1],0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
513.2057550287,0,[0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1],0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
877.3175500287,0,[0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;1],0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,NH3/H,0,,,0,0,0,0
1201.4231970287,0,[0;0;0;0;3;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;1],0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,NH3/H,0,,,0,0,0,0
2354.8616501837,0,[0;0;0;0;6;0;1;0;6;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,6,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
1827.6766305787,0,[0;0;0;0;4;0;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,4,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
1413.4460798587,0,[0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;2;1],0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,NH3/H,0,,,0,0,0,0
1268.4085720937,0,[0;0;0;0;2;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1],0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,NH3/H,0,,,0,0,0,0
1509.5339293987,0,[0;0;0;0;4;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;1;1],0,0,0,0,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,NH3/H,0,,,0,0,0,0
1122.3506632237,0,[0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1],0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,NH3/H,0,,,0,0,0,0
6459.3570035087,0,[0;0;0;0;15;0;6;0;14;0;0;0;0;0;0;0;0;0;0;0;1;1],0,0,0,0,15,0,6,0,14,0,0,0,0,0,0,0,0,0,0,0,1,1,NH3/H,0,,,0,0,0,0
1414.4664809637,0,[0;0;0;0;2;0;2;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1],0,0,0,0,2,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,NH3/H,0,,,0,0,0,0
1123.3710643287,0,[0;0;1;0;1;0;2;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1],0,0,1,0,1,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
1413.4460798587,0,[0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;2;1],0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,NH3/H,0,,,0,0,0,0
1268.4085720937,0,[0;0;1;0;1;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1],0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,NH3/H,0,,,0,0,0,0
1559.5039887287,0,[0;0;0;0;2;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;2;1],0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,NH3/H,0,,,0,0,0,0
1268.4085720937,0,[0;0;0;0;2;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1],0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,NH3/H,0,,,0,0,0,0
464.1074004137,0,[0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
464.1074004137,0,[0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1],0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
1203.3153028487,0,[0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1],0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,NH3/H,0,,,0,0,0,0
1203.3153028487,0,[0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1],0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,NH3/H,0,,,0,0,0,0
1284.2799424737,0,[0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1],0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,NH3/H,0,,,0,0,0,0
748.2749568937,0,[0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
2080.7815492837,0,[0;0;0;0;5;0;3;0;3;0;0;0;0;0;0;1;0;0;0;0;0;1],0,0,0,0,5,0,3,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
1989.7294540787,0,[0;0;0;0;5;0;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,5,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
1031.3540547887,0,[0;0;0;0;5;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
1566.5553931337,0,[0;0;0;0;4;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;1;1],0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,NH3/H,0,,,0,0,0,0
1728.6082166337,0,[0;0;0;0;5;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;1;1],0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,NH3/H,0,,,0,0,0,0
1731.6442678087,0,[0;0;0;0;5;0;2;0;2;0;0;0;0;0;0;1;0;0;0;0;0;1],0,0,0,0,5,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
1220.4541628337,0,[0;0;0;0;3;0;1;0;2;0;0;0;0;0;0;1;0;0;0;0;0;1],0,0,0,0,3,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
1585.5863589387,0,[0;0;0;0;4;0;1;0;3;0;0;0;0;0;0;1;0;0;0;0;0;1],0,0,0,0,4,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
1218.4385127637,0,[0;0;0;0;4;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
1405.5229707387,0,[0;0;0;0;3;0;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,3,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
2297.8401864487,0,[0;0;0;0;6;0;2;0;5;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,6,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
2937.0524834537,0,[0;0;0;0;6;0;1;0;6;0;0;0;0;0;0;0;0;0;0;0;2;1],0,0,0,0,6,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,2,1,NH3/H,0,,,0,0,0,0
1058.4013393337,0,[0;0;0;0;3;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1],0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
1640.5921726037,0,[0;0;0;0;5;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
1786.6500814737,0,[0;0;0;0;5;0;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,5,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
1202.4435981337,0,[0;0;0;0;3;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,3,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
1244.4653962037,0,[0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;1;1],0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,1,NH3/H,0,,,0,0,0,0
1915.6926746087,0,[0;0;0;0;4;0;1;0;4;0;0;0;0;0;0;0;0;0;0;0;1;1],0,0,0,0,4,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,NH3/H,0,,,0,0,0,0
1040.3907746337,0,[0;0;0;0;2;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
1893.6970913087,0,[0;0;0;0;5;0;2;0;3;0;0;0;0;0;0;1;0;0;0;0;0;1],0,0,0,0,5,0,2,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
2347.8657325487,0,[0;0;0;0;6;0;4;0;3;0;0;0;0;0;0;1;0;0;0;0;0;1],0,0,0,0,6,0,4,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
1437.5127999987,0,[0;0;0;0;5;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
1655.5918382687,0,[0;0;0;0;4;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;1;1],0,0,0,0,4,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,NH3/H,0,,,0,0,0,0
1509.5339293987,0,[0;0;0;0;4;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;1;1],0,0,0,0,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,NH3/H,0,,,0,0,0,0
3681.2961402237,0,[0;0;0;0;7;0;1;0;6;0;0;0;0;0;0;0;0;0;0;0;4;1],0,0,0,0,7,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,4,1,NH3/H,0,,,0,0,0,0
3302.1846795587,0,[0;0;0;0;7;0;1;0;7;0;0;0;0;0;0;0;0;0;0;0;2;1],0,0,0,0,7,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,2,1,NH3/H,0,,,0,0,0,0
3165.1257676837,0,[0;0;0;0;11;0;1;0;6;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,11,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
2898.0415844187,0,[0;0;0;0;9;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,9,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
1568.5710432037,0,[0;0;0;0;4;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;1;1],0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,1,NH3/H,0,,,0,0,0,0
2153.7979276487,0,[0;0;0;0;6;0;1;0;4;0;0;0;0;0;0;1;0;0;0;0;0;1],0,0,0,0,6,0,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
1552.5761285737,0,[0;0;0;0;3;0;1;0;2;0;0;0;0;0;0;1;0;0;0;0;1;1],0,0,0,0,3,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,1,1,NH3/H,0,,,0,0,0,0
2007.7400187787,0,[0;0;0;0;6;0;0;0;4;0;0;0;0;0;0;1;0;0;0;0;0;1],0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
2007.7400187787,0,[0;0;0;0;6;0;0;0;4;0;0;0;0;0;0;1;0;0;0;0;0;1],0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
1696.5820018637,0,[0;0;0;0;4;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;1;1],0,0,0,0,4,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,NH3/H,0,,,0,0,0,0
570.2272187637,0,[0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
1521.5815482787,0,[0;0;0;0;3;0;0;0;4;0;0;0;0;0;0;1;0;0;0;0;0;1],0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
2738.0044109887,0,[0;0;0;0;8;0;0;0;6;0;0;0;0;0;0;1;0;0;0;0;0;1],0,0,0,0,8,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
1074.3962539637,0,[0;0;0;0;3;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;1],0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
3025.0685274837,0,[0;0;0;0;6;0;1;0;5;0;0;0;0;0;0;0;0;0;0;0;3;1],0,0,0,0,6,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,3,1,NH3/H,0,,,0,0,0,0
1558.5390743937,0,[0;0;0;0;7;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
1667.6394571487,0,[0;0;0;0;3;0;1;0;4;0;0;0;0;0;0;1;0;0;0;0;0;1],0,0,0,0,3,0,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
2153.7979276487,0,[0;0;0;0;6;0;1;0;4;0;0;0;0;0;0;1;0;0;0;0;0;1],0,0,0,0,6,0,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
2046.7509178137,0,[0;0;0;0;5;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
2500.9195590537,0,[0;0;0;0;6;0;2;0;6;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,6,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
487.1901049587,0,[0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1],0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
1348.5015070037,0,[0;0;0;0;3;0;3;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,3,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
